"","STATEFP","COUNTYFP","TRACTCE","GEOID","needle_count","needle_binary"
"40494","34","027","046106","34027046106",0,FALSE
"40495","34","001","000100","34001000100",0,FALSE
"40496","34","001","000300","34001000300",0,FALSE
"40497","34","001","001500","34001001500",0,FALSE
"40498","34","001","002300","34001002300",0,FALSE
"40499","34","023","008502","34023008502",0,FALSE
"40500","34","025","803202","34025803202",0,FALSE
"40501","34","035","050802","34035050802",0,FALSE
"40502","34","035","050901","34035050901",0,FALSE
"40503","34","035","053706","34035053706",0,FALSE
"40504","34","003","059100","34003059100",0,FALSE
"40505","34","021","004304","34021004304",0,FALSE
"40506","34","021","000400","34021000400",0,FALSE
"40507","34","021","000800","34021000800",0,FALSE
"40508","34","017","012700","34017012700",0,FALSE
"40509","34","017","002800","34017002800",0,FALSE
"40510","34","017","006200","34017006200",0,FALSE
"40511","34","017","001000","34017001000",0,FALSE
"40512","34","017","016500","34017016500",0,FALSE
"40513","34","017","018000","34017018000",0,FALSE
"40514","34","027","040200","34027040200",0,FALSE
"40515","34","029","728000","34029728000",0,FALSE
"40516","34","029","732002","34029732002",0,FALSE
"40517","34","025","800500","34025800500",0,FALSE
"40518","34","035","054201","34035054201",0,FALSE
"40519","34","029","736102","34029736102",0,FALSE
"40520","34","035","053404","34035053404",0,FALSE
"40521","34","015","501703","34015501703",0,FALSE
"40522","34","005","704200","34005704200",0,FALSE
"40523","34","003","003200","34003003200",0,FALSE
"40524","34","025","809902","34025809902",0,FALSE
"40525","34","007","601400","34007601400",0,FALSE
"40526","34","029","737000","34029737000",0,FALSE
"40527","34","023","007703","34023007703",0,FALSE
"40528","34","005","702811","34005702811",0,FALSE
"40529","34","003","037202","34003037202",0,FALSE
"40530","34","027","043000","34027043000",0,FALSE
"40531","34","007","608401","34007608401",0,FALSE
"40532","34","003","061100","34003061100",0,FALSE
"40533","34","005","700102","34005700102",0,FALSE
"40534","34","023","001502","34023001502",0,FALSE
"40535","34","023","006500","34023006500",0,FALSE
"40536","34","017","007000","34017007000",0,FALSE
"40537","34","017","010400","34017010400",0,FALSE
"40538","34","021","003002","34021003002",0,FALSE
"40539","34","021","003100","34021003100",0,FALSE
"40540","34","023","001600","34023001600",0,FALSE
"40541","34","023","001702","34023001702",0,FALSE
"40542","34","017","007100","34017007100",0,FALSE
"40543","34","017","007400","34017007400",0,FALSE
"40544","34","017","007700","34017007700",0,FALSE
"40545","34","031","133702","34031133702",0,FALSE
"40546","34","039","038101","34039038101",0,FALSE
"40547","34","039","038202","34039038202",0,FALSE
"40548","34","007","600200","34007600200",0,FALSE
"40549","34","031","154002","34031154002",0,FALSE
"40550","34","007","603901","34007603901",0,FALSE
"40551","34","013","023000","34013023000",0,FALSE
"40552","34","037","373900","34037373900",0,FALSE
"40553","34","013","020300","34013020300",0,FALSE
"40554","34","029","736001","34029736001",0,FALSE
"40555","34","035","053803","34035053803",0,FALSE
"40556","34","003","038200","34003038200",0,FALSE
"40557","34","017","014101","34017014101",0,FALSE
"40558","34","013","010400","34013010400",0,FALSE
"40559","34","013","012300","34013012300",0,FALSE
"40560","34","039","031601","34039031601",0,FALSE
"40561","34","013","019500","34013019500",0,FALSE
"40562","34","039","030200","34039030200",0,FALSE
"40563","34","025","800900","34025800900",0,FALSE
"40564","34","027","045000","34027045000",0,FALSE
"40565","34","027","044000","34027044000",0,FALSE
"40566","34","011","010500","34011010500",0,FALSE
"40567","34","035","054300","34035054300",0,FALSE
"40568","34","035","052204","34035052204",0,FALSE
"40569","34","011","030501","34011030501",0,FALSE
"40570","34","011","010200","34011010200",0,FALSE
"40571","34","011","040800","34011040800",0,FALSE
"40572","34","011","010700","34011010700",0,FALSE
"40573","34","031","246003","34031246003",0,FALSE
"40574","34","039","032100","34039032100",0,FALSE
"40575","34","007","603602","34007603602",0,FALSE
"40576","34","025","804100","34025804100",0,FALSE
"40577","34","025","805100","34025805100",0,FALSE
"40578","34","007","602902","34007602902",0,FALSE
"40579","34","015","501106","34015501106",0,FALSE
"40580","34","025","801900","34025801900",0,FALSE
"40581","34","031","124401","34031124401",0,FALSE
"40582","34","035","050701","34035050701",0,FALSE
"40583","34","029","722500","34029722500",0,FALSE
"40584","34","029","731202","34029731202",0,FALSE
"40585","34","029","732101","34029732101",0,FALSE
"40586","34","015","501201","34015501201",0,FALSE
"40587","34","025","802300","34025802300",0,FALSE
"40588","34","029","722001","34029722001",0,FALSE
"40589","34","017","010700","34017010700",0,FALSE
"40590","34","029","722002","34029722002",0,FALSE
"40591","34","003","027000","34003027000",0,FALSE
"40592","34","013","018800","34013018800",0,FALSE
"40593","34","003","016000","34003016000",0,FALSE
"40594","34","007","605200","34007605200",0,FALSE
"40595","34","007","606300","34007606300",0,FALSE
"40596","34","025","801700","34025801700",0,FALSE
"40597","34","013","009000","34013009000",0,FALSE
"40598","34","013","020901","34013020901",0,FALSE
"40599","34","003","045200","34003045200",0,FALSE
"40600","34","041","031301","34041031301",0,FALSE
"40601","34","003","032102","34003032102",0,FALSE
"40602","34","007","608302","34007608302",0,FALSE
"40603","34","027","045100","34027045100",0,FALSE
"40604","34","021","004203","34021004203",0,FALSE
"40605","34","031","175302","34031175302",0,FALSE
"40606","34","011","040700","34011040700",0,FALSE
"40607","34","039","037400","34039037400",0,FALSE
"40608","34","025","808401","34025808401",0,FALSE
"40609","34","025","807003","34025807003",1,TRUE
"40610","34","039","035000","34039035000",0,FALSE
"40611","34","031","196402","34031196402",0,FALSE
"40612","34","003","054300","34003054300",0,FALSE
"40613","34","005","703801","34005703801",0,FALSE
"40614","34","031","180300","34031180300",0,FALSE
"40615","34","025","807500","34025807500",0,FALSE
"40616","34","027","045701","34027045701",0,FALSE
"40617","34","003","010300","34003010300",0,FALSE
"40618","34","025","809703","34025809703",0,FALSE
"40619","34","003","029200","34003029200",0,FALSE
"40620","34","003","011200","34003011200",0,FALSE
"40621","34","037","372300","34037372300",0,FALSE
"40622","34","025","805500","34025805500",0,FALSE
"40623","34","025","805600","34025805600",0,FALSE
"40624","34","021","003703","34021003703",0,FALSE
"40625","34","003","032104","34003032104",0,FALSE
"40626","34","017","015001","34017015001",0,FALSE
"40627","34","003","049002","34003049002",0,FALSE
"40628","34","025","809600","34025809600",0,FALSE
"40629","34","029","717501","34029717501",0,FALSE
"40630","34","029","721000","34029721000",0,FALSE
"40631","34","029","717102","34029717102",0,FALSE
"40632","34","029","717200","34029717200",0,FALSE
"40633","34","023","007402","34023007402",0,FALSE
"40634","34","027","041702","34027041702",0,FALSE
"40635","34","005","702700","34005702700",0,FALSE
"40636","34","017","015201","34017015201",0,FALSE
"40637","34","021","003705","34021003705",0,FALSE
"40638","34","037","371600","34037371600",0,FALSE
"40639","34","037","374000","34037374000",0,FALSE
"40640","34","023","006605","34023006605",0,FALSE
"40641","34","021","000200","34021000200",0,FALSE
"40642","34","021","003008","34021003008",0,FALSE
"40643","34","037","374500","34037374500",0,FALSE
"40644","34","017","015802","34017015802",0,FALSE
"40645","34","017","000800","34017000800",0,FALSE
"40646","34","017","018900","34017018900",0,FALSE
"40647","34","023","001803","34023001803",0,FALSE
"40648","34","023","001903","34023001903",0,FALSE
"40649","34","013","006700","34013006700",0,FALSE
"40650","34","013","007100","34013007100",0,FALSE
"40651","34","013","007300","34013007300",0,FALSE
"40652","34","013","007400","34013007400",0,FALSE
"40653","34","005","702805","34005702805",0,FALSE
"40654","34","031","246103","34031246103",0,FALSE
"40655","34","037","373700","34037373700",0,FALSE
"40656","34","013","009700","34013009700",0,FALSE
"40657","34","013","010100","34013010100",0,FALSE
"40658","34","013","010500","34013010500",0,FALSE
"40659","34","029","732001","34029732001",0,FALSE
"40660","34","039","037000","34039037000",0,FALSE
"40661","34","027","040701","34027040701",0,FALSE
"40662","34","027","041604","34027041604",0,FALSE
"40663","34","039","034300","34039034300",0,FALSE
"40664","34","013","012500","34013012500",0,FALSE
"40665","34","007","603504","34007603504",0,FALSE
"40666","34","027","043600","34027043600",0,FALSE
"40667","34","035","053704","34035053704",0,FALSE
"40668","34","009","020203","34009020203",0,FALSE
"40669","34","039","036900","34039036900",0,FALSE
"40670","34","027","040600","34027040600",0,FALSE
"40671","34","007","608205","34007608205",0,FALSE
"40672","34","007","601500","34007601500",0,FALSE
"40673","34","007","608800","34007608800",0,FALSE
"40674","34","031","183200","34031183200",0,FALSE
"40675","34","031","124700","34031124700",0,FALSE
"40676","34","029","713500","34029713500",0,FALSE
"40677","34","027","045703","34027045703",0,FALSE
"40678","34","027","044404","34027044404",0,FALSE
"40679","34","023","007801","34023007801",0,FALSE
"40680","34","027","042200","34027042200",0,FALSE
"40681","34","013","005700","34013005700",0,FALSE
"40682","34","029","715200","34029715200",0,FALSE
"40683","34","029","731103","34029731103",0,FALSE
"40684","34","013","018700","34013018700",0,FALSE
"40685","34","013","007900","34013007900",0,FALSE
"40686","34","001","011701","34001011701",0,FALSE
"40687","34","021","004406","34021004406",0,FALSE
"40688","34","025","803000","34025803000",0,FALSE
"40689","34","003","023100","34003023100",0,FALSE
"40690","34","005","703804","34005703804",0,FALSE
"40691","34","005","704802","34005704802",0,FALSE
"40692","34","023","000100","34023000100",0,FALSE
"40693","34","023","001409","34023001409",0,FALSE
"40694","34","023","000802","34023000802",0,FALSE
"40695","34","023","002101","34023002101",0,FALSE
"40696","34","003","023601","34003023601",0,FALSE
"40697","34","003","040002","34003040002",0,FALSE
"40698","34","013","014700","34013014700",0,FALSE
"40699","34","003","041301","34003041301",0,FALSE
"40700","34","025","801800","34025801800",0,FALSE
"40701","34","023","000401","34023000401",0,FALSE
"40702","34","013","020800","34013020800",0,FALSE
"40703","34","013","001600","34013001600",0,FALSE
"40704","34","029","715402","34029715402",0,FALSE
"40705","34","029","720001","34029720001",0,FALSE
"40706","34","029","720102","34029720102",0,FALSE
"40707","34","035","052203","34035052203",0,FALSE
"40708","34","039","037200","34039037200",0,FALSE
"40709","34","039","037500","34039037500",0,FALSE
"40710","34","029","723200","34029723200",0,FALSE
"40711","34","025","802100","34025802100",0,FALSE
"40712","34","029","715500","34029715500",0,FALSE
"40713","34","001","011000","34001011000",0,FALSE
"40714","34","035","050300","34035050300",0,FALSE
"40715","34","035","052300","34035052300",0,FALSE
"40716","34","035","052901","34035052901",0,FALSE
"40717","34","023","008800","34023008800",0,FALSE
"40718","34","031","223802","34031223802",0,FALSE
"40719","34","005","701303","34005701303",0,FALSE
"40720","34","005","700505","34005700505",0,FALSE
"40721","34","031","181000","34031181000",0,FALSE
"40722","34","031","181100","34031181100",0,FALSE
"40723","34","035","050801","34035050801",0,FALSE
"40724","34","013","017302","34013017302",0,FALSE
"40725","34","029","717400","34029717400",0,FALSE
"40726","34","029","738002","34029738002",0,FALSE
"40727","34","029","736101","34029736101",0,FALSE
"40728","34","031","246300","34031246300",0,FALSE
"40729","34","007","603700","34007603700",0,FALSE
"40730","34","003","033300","34003033300",0,FALSE
"40731","34","017","010100","34017010100",0,FALSE
"40732","34","027","041602","34027041602",0,FALSE
"40733","34","025","808300","34025808300",0,FALSE
"40734","34","025","801000","34025801000",0,FALSE
"40735","34","027","045502","34027045502",0,FALSE
"40736","34","007","605100","34007605100",0,FALSE
"40737","34","021","003003","34021003003",0,FALSE
"40738","34","017","012500","34017012500",0,FALSE
"40739","34","017","004000","34017004000",0,FALSE
"40740","34","017","011100","34017011100",0,FALSE
"40741","34","009","020301","34009020301",0,FALSE
"40742","34","007","607505","34007607505",0,FALSE
"40743","34","009","020700","34009020700",0,FALSE
"40744","34","023","008207","34023008207",0,FALSE
"40745","34","011","030100","34011030100",0,FALSE
"40746","34","019","010400","34019010400",0,FALSE
"40747","34","003","042302","34003042302",0,FALSE
"40748","34","005","704013","34005704013",0,FALSE
"40749","34","025","808002","34025808002",0,FALSE
"40750","34","025","809903","34025809903",0,FALSE
"40751","34","023","004200","34023004200",0,FALSE
"40752","34","023","002500","34023002500",0,FALSE
"40753","34","005","703103","34005703103",0,FALSE
"40754","34","025","803100","34025803100",0,FALSE
"40755","34","023","006207","34023006207",0,FALSE
"40756","34","023","007908","34023007908",0,FALSE
"40757","34","017","014102","34017014102",0,FALSE
"40758","34","027","040803","34027040803",0,FALSE
"40759","34","031","175802","34031175802",0,FALSE
"40760","34","001","012401","34001012401",0,FALSE
"40761","34","001","012501","34001012501",0,FALSE
"40762","34","005","704500","34005704500",0,FALSE
"40763","34","017","020000","34017020000",0,FALSE
"40764","34","039","031100","34039031100",0,FALSE
"40765","34","005","701204","34005701204",0,FALSE
"40766","34","003","045100","34003045100",0,FALSE
"40767","34","031","256801","34031256801",0,FALSE
"40768","34","031","256804","34031256804",0,FALSE
"40769","34","017","019100","34017019100",0,FALSE
"40770","34","013","016100","34013016100",0,FALSE
"40771","34","013","016500","34013016500",0,FALSE
"40772","34","037","373300","34037373300",0,FALSE
"40773","34","013","019000","34013019000",0,FALSE
"40774","34","017","016200","34017016200",0,FALSE
"40775","34","017","017000","34017017000",0,FALSE
"40776","34","009","021002","34009021002",0,FALSE
"40777","34","009","022000","34009022000",0,FALSE
"40778","34","009","022102","34009022102",0,FALSE
"40779","34","039","036302","34039036302",0,FALSE
"40780","34","037","374800","34037374800",0,FALSE
"40781","34","017","004200","34017004200",0,FALSE
"40782","34","015","501203","34015501203",0,FALSE
"40783","34","007","611300","34007611300",0,FALSE
"40784","34","031","143400","34031143400",0,FALSE
"40785","34","023","008101","34023008101",0,FALSE
"40786","34","009","021803","34009021803",0,FALSE
"40787","34","021","001600","34021001600",0,FALSE
"40788","34","021","002602","34021002602",0,FALSE
